symbol,strategy_id,entry_time,exit_time,direction,entry_price,exit_price,stop_level,tp_level,raw_pnl,fees,net_pnl,exit_reason
ETHUSDT,atr_breakout,2025-06-01 14:46:00+00:00,2025-06-01 18:43:00+00:00,long,2517.124,2496.6976,2496.6976,,-20.42639999999983,7.520732399999999,-27.94713239999983,stop_loss
ETHUSDT,atr_breakout,2025-06-02 14:25:00+00:00,2025-06-03 13:00:00+00:00,long,2528.68,2612.03,2509.6299999999997,,83.35000000000036,7.7110650000000005,75.63893500000036,end_of_day
ETHUSDT,atr_breakout,2025-06-03 14:55:00+00:00,2025-06-03 15:33:00+00:00,long,2651.7173333333335,2625.9669333333336,2625.9669333333336,,-25.7503999999999,7.9165264,-33.6669263999999,stop_loss
ETHUSDT,atr_breakout,2025-06-04 15:17:00+00:00,2025-06-04 17:33:00+00:00,long,2656.3740000000003,2632.2636,2632.2636,,-24.110400000000027,7.9329564,-32.04335640000003,stop_loss
ETHUSDT,atr_breakout,2025-06-07 22:32:00+00:00,2025-06-08 00:46:00+00:00,long,2543.773714285714,2515.2414857142853,2515.2414857142853,,-28.532228571428732,7.5885228,-36.12075137142873,stop_loss
ETHUSDT,atr_breakout,2025-06-09 19:24:00+00:00,2025-06-10 13:00:00+00:00,long,2587.1877777777777,2764.28,2561.509111111111,,177.09222222222252,8.027201666666667,169.06502055555586,end_of_day
ETHUSDT,atr_breakout,2025-06-16 05:26:00+00:00,2025-06-16 13:00:00+00:00,long,2580.660857142857,2615.37,2546.8503428571426,,34.70914285714298,7.794046285714285,26.915096571428695,end_of_day
ETHUSDT,atr_breakout,2025-06-16 20:45:00+00:00,2025-06-16 22:33:00+00:00,long,2672.4628571428575,2637.391142857143,2637.391142857143,,-35.07171428571428,7.964781000000002,-43.03649528571428,stop_loss
ETHUSDT,atr_breakout,2025-06-17 15:30:00+00:00,2025-06-17 19:18:00+00:00,short,2488.2065714285714,2523.1706285714286,2523.1706285714286,,-34.9640571428572,7.5170658,-42.4811229428572,stop_loss
ETHUSDT,atr_breakout,2025-06-20 14:51:00+00:00,2025-06-21 13:00:00+00:00,short,2496.562,2435.94,2528.9188,,60.621999999999844,7.398753000000001,53.223246999999844,end_of_day
ETHUSDT,atr_breakout,2025-06-21 20:04:00+00:00,2025-06-22 13:00:00+00:00,short,2377.2114285714288,2279.81,2411.6145714285717,,97.40142857142882,6.985532142857142,90.41589642857168,end_of_day
ETHUSDT,atr_breakout,2025-06-26 02:53:00+00:00,2025-06-26 10:03:00+00:00,long,2489.9697142857144,2452.613885714286,2452.613885714286,,-37.35582857142845,7.4138754,-44.76970397142845,stop_loss
ETHUSDT,atr_breakout,2025-06-29 22:48:00+00:00,2025-06-30 06:47:00+00:00,long,2506.329714285714,2474.6558857142854,2474.6558857142854,,-31.673828571428658,7.4714784000000005,-39.14530697142866,stop_loss
ETHUSDT,atr_breakout,2025-06-30 19:25:00+00:00,2025-07-01 00:30:00+00:00,long,2510.574857142857,2479.455942857143,2479.455942857143,,-31.118914285714254,7.485046200000001,-38.60396048571425,stop_loss
ETHUSDT,atr_breakout,2025-07-01 23:11:00+00:00,2025-07-02 02:04:00+00:00,short,2386.193714285714,2416.1614857142854,2416.1614857142854,,-29.967771428571268,7.2035328000000005,-37.171304228571266,stop_loss
ETHUSDT,atr_breakout,2025-07-02 15:11:00+00:00,2025-07-03 13:00:00+00:00,long,2486.8645714285713,2589.31,2457.3538285714285,,102.44542857142869,7.614261857142858,94.83116671428583,end_of_day
ETHUSDT,atr_breakout,2025-07-04 16:01:00+00:00,2025-07-05 06:28:00+00:00,short,2494.1,2525.768,2525.768,,-31.66800000000012,7.529802000000001,-39.197802000000124,stop_loss
ETHUSDT,atr_breakout,2025-07-06 13:51:00+00:00,2025-07-06 18:23:00+00:00,long,2563.444285714286,2536.9457142857145,2536.9457142857145,,-26.498571428571267,7.650585,-34.14915642857127,stop_loss
