symbol,strategy_id,entry_time,exit_time,direction,entry_price,exit_price,stop_level,tp_level,raw_pnl,fees,net_pnl,exit_reason,position_size,portfolio_pnl,equity,drawdown
ETHUSDT,atr_breakout,2023-09-18 17:19:00+00:00,2023-09-19 09:41:00+00:00,short,1646.5388,1657.7381142857143,1657.7381142857143,,-11.199314285714308,4.956415371428571,-16.155729657142878,stop_loss,1.2514093272734252,-20.217430781856493,680.5288870286138,-30.20983283963895
ETHUSDT,atr_breakout,2023-09-20 09:46:00+00:00,2023-09-20 13:00:00+00:00,short,1624.9618,1625.64,1636.3635428571429,,-0.6782000000000608,4.875902700000001,-5.554102700000062,end_of_day,1.1937278283771917,-6.6300869546549706,673.8988000739587,-30.889767057969426
ETHUSDT,atr_breakout,2023-09-20 19:19:00+00:00,2023-09-20 20:39:00+00:00,short,1606.6,1618.337142857143,1618.337142857143,,-11.737142857142771,4.837405714285714,-16.574548571428487,stop_loss,1.1483183058708992,-19.032857536117692,654.865942537841,-32.841640570326504
ETHUSDT,atr_breakout,2023-09-21 13:33:00+00:00,2023-09-21 14:34:00+00:00,short,1571.4875000000002,1583.034285714286,1583.034285714286,,-11.54678571428576,4.731782678571429,-16.27856839285719,stop_loss,1.134282663144318,-18.46449790882697,636.4014446290141,-34.73522719119096
ETHUSDT,atr_breakout,2023-09-24 23:27:00+00:00,2023-09-25 01:07:00+00:00,short,1576.71,1587.8714285714286,1587.8714285714286,,-11.161428571428589,4.746872142857143,-15.90830071428573,stop_loss,1.1403584058372178,-18.141164442121948,618.2602801868921,-36.59565504815871
ETHUSDT,atr_breakout,2023-09-25 15:22:00+00:00,2023-09-26 13:00:00+00:00,long,1587.7245,1586.12,1576.8388571428573,,-1.6045000000001437,4.76076675,-6.365266750000144,end_of_day,1.1359187294689004,-7.230425719390801,611.0298544675013,-37.33715570921095
ETHUSDT,atr_breakout,2023-09-27 09:40:00+00:00,2023-09-27 13:00:00+00:00,long,1602.0794,1623.28,1592.4412,,21.20059999999989,4.8380391000000005,16.362560899999895,end_of_day,1.2679335445778155,20.74663984030724,631.7764943078087,-35.209528961736844
ETHUSDT,atr_breakout,2023-09-27 14:22:00+00:00,2023-09-28 06:55:00+00:00,short,1607.0007,1616.8493142857144,1616.8493142857144,,-9.848614285714348,4.835775021428572,-14.68438930714292,stop_loss,1.2829754034010967,-18.83971029503044,612.9367840127782,-37.14159467680717
ETHUSDT,atr_breakout,2023-09-28 14:38:00+00:00,2023-09-29 13:00:00+00:00,long,1637.6989999999998,1672.46,1627.7019999999998,,34.761000000000195,4.9652385,29.7957615000002,end_of_day,1.2262414404576847,36.53679750129387,649.4735815140721,-33.39464248458914
ETHUSDT,atr_breakout,2023-09-29 14:09:00+00:00,2023-09-29 14:15:00+00:00,short,1655.1877,1665.8738857142855,1665.8738857142855,,-10.686185714285784,4.9815923785714284,-15.667778092857212,stop_loss,1.2155386381613031,-19.044789646005153,630.4287918680668,-35.34773966865142
ETHUSDT,atr_breakout,2023-09-30 15:45:00+00:00,2023-09-30 15:55:00+00:00,long,1690.2003,1679.7444,1679.7444,,-10.455899999999929,5.05491705,-15.510817049999927,stop_loss,1.2058814484990696,-18.704206531657977,611.7245853364088,-37.265909088535935
ETHUSDT,atr_breakout,2023-10-01 20:03:00+00:00,2023-10-01 22:15:00+00:00,short,1669.4904,1680.1377714285716,1680.1377714285716,,-10.647371428571432,5.024442257142858,-15.671813685714293,stop_loss,1.1490621688934006,-18.007888224200144,593.7166971122087,-39.112669091420535
ETHUSDT,atr_breakout,2023-10-02 14:09:00+00:00,2023-10-03 13:00:00+00:00,short,1710.5191,1655.23,1721.9782285714286,,55.28909999999996,5.04862365,50.240476349999966,end_of_day,1.0362335903840676,52.0608691907663,645.7775663029751,-33.773679325385075
ETHUSDT,atr_breakout,2023-10-04 00:31:00+00:00,2023-10-04 08:44:00+00:00,short,1634.992,1647.446,1647.446,,-12.45399999999995,4.923657,-17.37765699999995,stop_loss,1.037060488683118,-18.021681460587555,627.7558848423876,-35.621853863775094
ETHUSDT,atr_breakout,2023-10-05 15:37:00+00:00,2023-10-06 07:22:00+00:00,short,1613.4092,1625.4130285714286,1625.4130285714286,,-12.003828571428585,4.858233342857143,-16.86206191428573,stop_loss,1.0459261078362398,-17.636470788102567,610.119414054285,-37.43052395534866
ETHUSDT,atr_breakout,2023-10-06 13:32:00+00:00,2023-10-07 13:00:00+00:00,long,1634.0001000000002,1639.07,1621.8605142857143,,5.069899999999734,4.90960515,0.1602948499997341,end_of_day,1.005173369856099,0.16112411454481063,610.2805381688297,-37.41400022049776
ETHUSDT,atr_breakout,2023-10-08 10:46:00+00:00,2023-10-08 13:00:00+00:00,short,1618.3522,1620.07,1631.2270285714287,,-1.7177999999998974,4.8576333,-6.575433299999897,end_of_day,0.9480212257321092,-6.23365033678563,604.0468878320441,-38.053278739478856
ETHUSDT,atr_breakout,2023-10-09 09:49:00+00:00,2023-10-09 13:00:00+00:00,short,1598.7734999999998,1586.99,1611.9879999999998,,11.783499999999776,4.77864525,7.004854749999776,end_of_day,0.9142183023679173,6.403966417878637,610.4508542499227,-37.3965338234114
ETHUSDT,atr_breakout,2023-10-09 16:02:00+00:00,2023-10-09 16:03:00+00:00,short,1563.8248,1577.3604,1577.3604,,-13.535599999999931,4.7117778,-18.24737779999993,stop_loss,0.9019930468541121,-16.459007898920024,593.9918463510028,-39.0844517567335
ETHUSDT,atr_breakout,2023-10-10 20:45:00+00:00,2023-10-10 21:22:00+00:00,short,1551.0598000000002,1565.0318285714288,1565.0318285714288,,-13.97202857142861,4.674137442857144,-18.646166014285757,stop_loss,0.8502585624046838,-15.85406230966568,578.137784041337,-40.71033080441577
ETHUSDT,atr_breakout,2023-10-11 17:49:00+00:00,2023-10-11 19:43:00+00:00,short,1549.2995,1563.1045714285713,1563.1045714285713,,-13.80507142857141,4.668606107142857,-18.473677535714263,stop_loss,0.8375730426788152,-15.473054303055472,562.6647297382816,-42.29713640058464
ETHUSDT,atr_breakout,2023-10-12 16:26:00+00:00,2023-10-12 16:33:00+00:00,short,1527.0318,1540.5878285714286,1540.5878285714286,,-13.55602857142867,4.601429442857143,-18.15745801428581,stop_loss,0.8301321095238477,-15.073088924989776,547.5916408132919,-43.84292441303941
ETHUSDT,atr_breakout,2023-10-13 21:02:00+00:00,2023-10-13 21:11:00+00:00,long,1573.8174,1560.7694857142856,1560.7694857142856,,-13.047914285714342,4.701880328571428,-17.74979461428577,stop_loss,0.8393550552563467,-14.898379839262637,532.6932609740293,-45.37079551332523
ETHUSDT,atr_breakout,2023-10-16 05:16:00+00:00,2023-10-16 13:00:00+00:00,long,1573.4731000000002,1584.86,1560.5702285714287,,11.38689999999974,4.73749965,6.649400349999741,end_of_day,0.825697231694431,5.4903914614227665,538.1836524354519,-44.807740299693435
ETHUSDT,atr_breakout,2023-10-17 18:53:00+00:00,2023-10-18 01:11:00+00:00,short,1555.0817,1566.4030285714286,1566.4030285714286,,-11.321328571428694,4.682227092857144,-16.003555664285837,stop_loss,0.9507429256909836,-15.21526733372163,522.9683851017303,-46.36810911114311
ETHUSDT,atr_breakout,2023-10-18 20:00:00+00:00,2023-10-19 13:00:00+00:00,short,1560.4539,1551.95,1571.5757714285714,,8.50389999999993,4.6686058500000005,3.83529414999993,end_of_day,0.9404323516243028,3.606834696655366,526.5752197983857,-45.99821798499495
ETHUSDT,atr_breakout,2023-10-19 16:16:00+00:00,2023-10-19 17:43:00+00:00,long,1570.707,1559.3988571428572,1559.3988571428572,,-11.308142857142911,4.695158785714287,-16.0033016428572,stop_loss,0.9313204236109713,-14.90420166519992,511.6710181331858,-47.52668613003976
ETHUSDT,atr_breakout,2023-10-21 14:55:00+00:00,2023-10-22 13:00:00+00:00,long,1622.2787,1630.62,1610.9633142857144,,8.34129999999982,4.87934805,3.4619519499998197,end_of_day,0.9043810455125763,3.130923724055139,514.801941857241,-47.20560102368634
ETHUSDT,atr_breakout,2023-10-22 22:43:00+00:00,2023-10-23 13:00:00+00:00,long,1649.8577,1676.3,1638.146742857143,,26.44229999999993,4.989236549999999,21.45306344999993,end_of_day,0.8791799604035561,18.861103474505914,533.6630453317468,-45.27134137739556
ETHUSDT,atr_breakout,2023-10-23 18:15:00+00:00,2023-10-23 18:44:00+00:00,long,1696.3429,1684.0963428571426,1684.0963428571426,,-12.246557142857228,5.070658864285714,-17.317216007142942,stop_loss,0.8715315481837189,-15.092500076937167,518.5705452548098,-46.819120058527304
ETHUSDT,atr_breakout,2023-10-25 15:33:00+00:00,2023-10-25 16:27:00+00:00,long,1811.1456,1795.5545142857145,1795.5545142857145,,-15.591085714285782,5.410050171428572,-21.001135885714355,stop_loss,0.6652141547521122,-13.970252857049726,504.60029239776,-48.25180910487049
ETHUSDT,atr_breakout,2023-10-27 17:07:00+00:00,2023-10-27 20:37:00+00:00,short,1765.5044,1782.5440571428571,1782.5440571428571,,-17.039657142857095,5.322072685714286,-22.36172982857138,stop_loss,0.5922657811331432,-13.244087384407138,491.35620501335285,-49.610027822785604
ETHUSDT,atr_breakout,2023-10-30 09:26:00+00:00,2023-10-30 10:28:00+00:00,long,1828.5108,1810.601257142857,1810.601257142857,,-17.909542857142924,5.458668085714286,-23.36821094285721,stop_loss,0.5487088184580698,-12.822343415934117,478.53386159741876,-50.92499550078215
ETHUSDT,atr_breakout,2023-10-30 17:12:00+00:00,2023-10-30 17:51:00+00:00,short,1781.1282,1799.2178857142856,1799.2178857142856,,-18.08968571428568,5.370519128571428,-23.460204842857102,stop_loss,0.529068187425191,-12.412048052834095,466.1218135445847,-52.197886225806286
ETHUSDT,atr_breakout,2023-11-01 00:34:00+00:00,2023-11-01 02:01:00+00:00,long,1828.0661,1810.425657142857,1810.425657142857,,-17.640442857142943,5.4577376357142855,-23.098180492857228,stop_loss,0.528469514421338,-12.206684229076682,453.915129315508,-53.44971630834794
ETHUSDT,atr_breakout,2023-11-01 14:49:00+00:00,2023-11-01 17:53:00+00:00,short,1788.3499,1806.3023428571428,1806.3023428571428,,-17.95244285714284,5.3919783642857135,-23.344421221428554,stop_loss,0.5056861987279977,-11.804951628969407,442.1101776865386,-54.66034757354377
ETHUSDT,atr_breakout,2023-11-02 15:21:00+00:00,2023-11-03 13:00:00+00:00,short,1805.2865,1796.79,1824.256285714286,,8.496500000000196,5.40311475,3.093385250000196,end_of_day,0.4661203709365984,1.4418898801798936,443.5520675667185,-54.5124776775222
ETHUSDT,atr_breakout,2023-11-03 20:16:00+00:00,2023-11-04 13:00:00+00:00,long,1826.2599,1838.63,1807.5894857142855,,12.370100000000091,5.4973348500000006,6.872765150000093,end_of_day,0.4751389666870948,3.2655185316541204,446.81758609837266,-54.1775894919751
ETHUSDT,atr_breakout,2023-11-04 23:07:00+00:00,2023-11-05 00:31:00+00:00,long,1869.6793,1850.3406857142857,1850.3406857142857,,-19.33861428571436,5.580029978571429,-24.918644264285785,stop_loss,0.4620988655101741,-11.514877244578068,435.30270885379457,-55.358472806479206
ETHUSDT,atr_breakout,2023-11-05 21:50:00+00:00,2023-11-05 22:48:00+00:00,short,1860.4835,1880.2908571428568,1880.2908571428568,,-19.8073571428572,5.611161535714286,-25.418518678571488,stop_loss,0.43953638611578266,-11.172363840395832,424.1303450133987,-56.5042304001092
ETHUSDT,atr_breakout,2023-11-07 09:40:00+00:00,2023-11-07 13:00:00+00:00,short,1875.7513,1878.33,1895.1081142857145,,-2.578700000000026,5.63112195,-8.209821950000027,end_of_day,0.43822329310294533,-3.597735210717856,420.5326098026809,-56.873188348170785
ETHUSDT,atr_breakout,2023-11-07 17:05:00+00:00,2023-11-07 17:20:00+00:00,short,1851.3873,1868.0846857142856,1868.0846857142856,,-16.6973857142857,5.579207978571429,-22.27659369285713,stop_loss,0.5037107209458466,-11.220959069246764,409.31165073343413,-58.02392952032235
ETHUSDT,atr_breakout,2023-11-09 02:23:00+00:00,2023-11-09 13:00:00+00:00,long,1911.8267,1913.75,1895.6530285714289,,1.9232999999999263,5.7383650500000005,-3.815065050000074,end_of_day,0.5061456238196785,-1.9309784796449405,407.38067225378916,-58.22195683914183
ETHUSDT,atr_breakout,2023-11-09 14:11:00+00:00,2023-11-10 13:00:00+00:00,long,1938.5489,2086.28,1923.1786285714288,,147.7311000000002,6.037243350000001,141.6938566500002,end_of_day,0.5300891062945385,75.11036983902507,482.49104209281427,-50.51917541948742
ETHUSDT,atr_breakout,2023-11-12 00:48:00+00:00,2023-11-12 03:37:00+00:00,short,2031.5982,2050.3564571428574,2050.3564571428574,,-18.758257142857246,6.122931985714286,-24.88118912857153,stop_loss,0.5144305661430074,-12.799644209722294,469.691397883092,-51.83181522951814
ETHUSDT,atr_breakout,2023-11-13 15:00:00+00:00,2023-11-13 17:21:00+00:00,long,2088.1764,2068.604342857143,2068.604342857143,,-19.57205714285692,6.235171114285715,-25.80722825714264,stop_loss,0.4799611961632882,-12.386468143957194,457.30492973913476,-53.10208266234927
ETHUSDT,atr_breakout,2023-11-14 18:43:00+00:00,2023-11-15 12:27:00+00:00,short,1999.7069,2020.1869142857145,2020.1869142857145,,-20.480014285714333,6.029840721428571,-26.509855007142903,stop_loss,0.44658653393432335,-11.838944262741416,445.46598547639337,-54.31619996853231
ETHUSDT,atr_breakout,2023-11-15 19:07:00+00:00,2023-11-16 13:00:00+00:00,long,2051.7554,2049.16,2029.6892,,-2.5954000000001543,6.1513731,-8.746773100000155,end_of_day,0.4037541447792493,-3.531545892568706,441.93443958382466,-54.67837001432273
ETHUSDT,atr_breakout,2023-11-17 14:51:00+00:00,2023-11-17 20:09:00+00:00,short,1927.9198,1950.954685714286,1950.954685714286,,-23.034885714285792,5.818311728571429,-28.853197442857223,stop_loss,0.3837088189326165,-11.071226313228335,430.86321327059636,-55.81375566774306
ETHUSDT,atr_breakout,2023-11-19 23:02:00+00:00,2023-11-20 13:00:00+00:00,long,1989.9546,2019.61,1967.2822285714285,,29.655399999999872,6.0143469,23.641053099999876,end_of_day,0.3800777652465821,8.985438630323735,439.8486519009201,-54.892273455933434
ETHUSDT,atr_breakout,2023-11-20 17:48:00+00:00,2023-11-20 18:20:00+00:00,long,2058.6344,2035.3183428571429,2035.3183428571429,,-23.316057142857066,6.140929114285714,-29.456986257142777,stop_loss,0.3772924806333894,-11.113899416941058,428.73475248397904,-56.03203535714888
ETHUSDT,atr_breakout,2023-11-21 15:03:00+00:00,2023-11-21 15:51:00+00:00,short,1973.5281,1997.461657142857,1997.461657142857,,-23.93355714285713,5.956484635714286,-29.89004177857141,stop_loss,0.35827081609716926,-10.708729661187263,418.0260228227918,-57.13024595096009
ETHUSDT,atr_breakout,2023-11-22 18:55:00+00:00,2023-11-23 13:00:00+00:00,long,2062.0951,2056.53,2037.3548,,-5.565099999999802,6.1779376500000005,-11.743037649999804,end_of_day,0.33793124806311375,-3.9683393691165683,414.05768345367517,-57.53721040639847
ETHUSDT,atr_breakout,2023-11-24 09:38:00+00:00,2023-11-24 13:00:00+00:00,long,2098.3318,2101.2,2073.092114285714,,2.868199999999888,6.2992977,-3.4310977000001115,end_of_day,0.32810050659174145,-1.1257448935357954,412.93193856013943,-57.65265873753813
ETHUSDT,atr_breakout,2023-11-24 22:12:00+00:00,2023-11-25 03:24:00+00:00,short,2066.69,2089.291428571428,2089.291428571428,,-22.60142857142864,6.233972142857141,-28.835400714285782,stop_loss,0.36540339674117717,-10.536553367392992,402.3953851927464,-58.733212164175406
ETHUSDT,atr_breakout,2023-11-26 16:21:00+00:00,2023-11-26 20:46:00+00:00,short,2055.601,2077.298,2077.298,,-21.69700000000012,6.199348500000001,-27.89634850000012,stop_loss,0.3709226023807462,-10.34738618254027,392.0479990102061,-59.79436595957915
ETHUSDT,atr_breakout,2023-11-28 16:43:00+00:00,2023-11-29 13:00:00+00:00,long,2057.8881,2054.86,2036.6002285714287,,-3.028099999999995,6.1691221500000015,-9.197222149999996,end_of_day,0.36832991999756326,-3.3876120987093152,388.66038691149686,-60.14177518665203
ETHUSDT,atr_breakout,2023-11-29 15:12:00+00:00,2023-11-29 19:10:00+00:00,short,2022.5478000000005,2042.358685714286,2042.358685714286,,-19.810885714285632,6.09735972857143,-25.908245442857066,stop_loss,0.3923705305424462,-10.16563200983774,378.4947549016591,-61.184289576239536
ETHUSDT,atr_breakout,2023-12-01 01:30:00+00:00,2023-12-01 13:00:00+00:00,long,2076.6383,2087.96,2057.6841142857143,,11.321699999999964,6.24689745,5.074802549999965,end_of_day,0.3993785442509266,2.0267672547798763,380.521522156439,-60.97643884689895
ETHUSDT,atr_breakout,2023-12-02 18:35:00+00:00,2023-12-03 13:00:00+00:00,long,2135.5368000000003,2152.64,2117.567828571429,,17.10319999999956,6.432265200000001,10.67093479999956,end_of_day,0.42353177939989767,4.519480003704105,385.0410021601431,-60.51295335649808
ETHUSDT,atr_breakout,2023-12-03 21:54:00+00:00,2023-12-04 13:00:00+00:00,long,2185.1379,2253.18,2165.992057142857,,68.04209999999966,6.65747685,61.38462314999966,end_of_day,0.40221890990449327,24.690056208290986,409.7310583684341,-57.980918078026654
ETHUSDT,atr_breakout,2023-12-05 17:05:00+00:00,2023-12-06 13:00:00+00:00,long,2244.9638,2264.39,2225.4738285714284,,19.42619999999988,6.7640307,12.66216929999988,end_of_day,0.42045321602450647,5.323849804031723,415.05490817246584,-57.43494218362733
ETHUSDT,atr_breakout,2023-12-06 22:51:00+00:00,2023-12-07 04:08:00+00:00,short,2232.2427,2251.9638857142854,2251.9638857142854,,-19.72118571428564,6.726309878571428,-26.447495592857067,stop_loss,0.420922873690914,-11.13235584687318,403.9225523255926,-58.57659684406974
ETHUSDT,atr_breakout,2023-12-07 15:16:00+00:00,2023-12-08 13:00:00+00:00,long,2288.2617,2364.12,2268.735885714286,,75.85829999999987,6.97857255,68.87972744999988,end_of_day,0.4137318386983911,28.49773628693249,432.42028861252516,-55.65407317598437
ETHUSDT,atr_breakout,2023-12-09 08:15:00+00:00,2023-12-09 08:37:00+00:00,long,2398.046,2377.390857142857,2377.390857142857,,-20.65514285714289,7.163155285714285,-27.818298142857177,stop_loss,0.4187047183389359,-11.647652688573558,420.7726359239516,-56.84857298878542
ETHUSDT,atr_breakout,2023-12-09 23:34:00+00:00,2023-12-10 00:27:00+00:00,short,2327.139,2347.636285714286,2347.636285714286,,-20.49728571428568,7.012162928571429,-27.50944864285711,stop_loss,0.4105642491295244,-11.294396126021843,409.47823979792975,-58.00684533935686
ETHUSDT,atr_breakout,2023-12-11 02:04:00+00:00,2023-12-11 13:00:00+00:00,short,2317.667,2244.14,2338.524571428572,,73.52700000000004,6.8427105,66.68428950000005,end_of_day,0.39264229893706487,26.183072732264794,435.66131253019455,-55.321696982561505
ETHUSDT,atr_breakout,2023-12-11 15:45:00+00:00,2023-12-12 00:02:00+00:00,short,2204.1513,2228.5409714285715,2228.5409714285715,,-24.389671428571543,6.649038407142858,-31.038709835714403,stop_loss,0.35725066145814016,-11.088599619616252,424.5727129105783,-56.45886431781791
ETHUSDT,atr_breakout,2023-12-12 15:27:00+00:00,2023-12-13 13:00:00+00:00,short,2186.2141,2184.8,2211.2396571428567,,1.4140999999995074,6.556521150000001,-5.1424211500004935,end_of_day,0.33931129723660985,-1.7448815913436466,422.82783131923463,-56.637806873021724
ETHUSDT,atr_breakout,2023-12-13 15:36:00+00:00,2023-12-14 13:00:00+00:00,long,2226.2024,2305.25,2200.5352,,79.04760000000033,6.7971786000000005,72.25042140000033,end_of_day,0.3294693860796886,23.804301982656906,446.6321333018915,-54.196608202148134
ETHUSDT,atr_breakout,2023-12-15 23:24:00+00:00,2023-12-16 01:28:00+00:00,short,2217.0102,2244.731028571429,2244.731028571429,,-27.720828571428683,6.692611842857144,-34.41344041428583,stop_loss,0.32223577455561797,-11.089241627021002,435.5428916748705,-55.33384137708446
ETHUSDT,atr_breakout,2023-12-17 02:58:00+00:00,2023-12-17 13:00:00+00:00,short,2211.9284,2218.85,2240.188914285714,,-6.921600000000126,6.646167599999999,-13.567767600000124,end_of_day,0.30823422905296477,-4.182050386155832,431.3608412887146,-55.76272250334677
ETHUSDT,atr_breakout,2023-12-18 01:40:00+00:00,2023-12-18 13:00:00+00:00,short,2174.613,2130.12,2202.1154285714283,,44.49299999999994,6.4570995,38.03590049999994,end_of_day,0.3136892730533939,11.931453977776203,443.2922952664908,-54.539118063554426
ETHUSDT,atr_breakout,2023-12-19 14:51:00+00:00,2023-12-20 04:49:00+00:00,short,2188.1067,2216.820171428571,2216.820171428571,,-28.71347142857121,6.607390307142857,-35.32086173571407,stop_loss,0.3087695588248481,-10.90600689544989,432.3862883710409,-55.657559997164064
ETHUSDT,atr_breakout,2023-12-20 14:30:00+00:00,2023-12-20 16:54:00+00:00,long,2260.7577,2232.276742857143,2232.276742857143,,-28.48095714285728,6.739551664285714,-35.22050880714299,stop_loss,0.3036318521194634,-10.6940683217027,421.6922200493382,-56.754267029035546
ETHUSDT,atr_breakout,2023-12-21 15:03:00+00:00,2023-12-21 17:32:00+00:00,short,2213.9995000000004,2243.590285714286,2243.590285714286,,-29.59078571428563,6.68638467857143,-36.27717039285706,stop_loss,0.2850158992877006,-10.339570343133301,411.35264970620483,-57.8146192879445
ETHUSDT,atr_breakout,2023-12-24 22:16:00+00:00,2023-12-25 01:14:00+00:00,short,2246.8839,2276.4843428571426,2276.4843428571426,,-29.600442857142752,6.785052364285715,-36.38549522142847,stop_loss,0.27793682121005375,-10.11286887999743,401.2397808262074,-58.85172266894493
ETHUSDT,atr_breakout,2023-12-25 20:37:00+00:00,2023-12-25 22:18:00+00:00,short,2259.5927,2285.5353142857143,2285.5353142857143,,-25.94261428571417,6.817692021428571,-32.76030630714274,stop_loss,0.3093287179211991,-10.133703548694237,391.1060772775131,-59.8909627043017
ETHUSDT,atr_breakout,2023-12-26 16:25:00+00:00,2023-12-26 22:20:00+00:00,short,2207.6859,2233.6389142857142,2233.6389142857142,,-25.95301428571429,6.6619872214285705,-32.61500150714286,stop_loss,0.3013954933880614,-9.830014471097687,381.27606280641544,-60.899058563570975
ETHUSDT,atr_breakout,2023-12-27 14:46:00+00:00,2023-12-28 13:00:00+00:00,long,2329.0647,2372.09,2302.6841714285715,,43.02530000000024,7.05173205,35.973567950000245,end_of_day,0.2890586985579653,10.398472734113602,391.67453554052906,-59.83266569743577
ETHUSDT,atr_breakout,2023-12-29 15:52:00+00:00,2023-12-30 13:00:00+00:00,short,2323.3268000000003,2295.2,2350.300685714286,,28.126800000000458,6.9277902,21.199009800000457,end_of_day,0.29041016907185474,6.156408020174038,397.8309435607031,-59.20130859706148
ETHUSDT,atr_breakout,2023-12-31 22:52:00+00:00,2024-01-01 00:03:00+00:00,short,2259.8919,2287.828342857143,2287.828342857143,,-27.936442857142996,6.821580364285715,-34.75802322142871,stop_loss,0.2848114526212723,-9.899483083939025,387.9314604767641,-60.2165286595718
ETHUSDT,atr_breakout,2024-01-01 20:00:00+00:00,2024-01-02 13:00:00+00:00,long,2344.8994,2387.85,2318.454057142857,,42.95060000000012,7.0991241,35.851475900000125,end_of_day,0.29338357424395045,10.518234141462887,398.449694618227,-59.13785392150201
ETHUSDT,atr_breakout,2024-01-02 21:04:00+00:00,2024-01-02 22:09:00+00:00,short,2347.0406000000003,2373.653085714286,2373.653085714286,,-26.612485714285867,7.08104052857143,-33.693526242857295,stop_loss,0.2994456804193491,-10.089380891519598,388.36031372670743,-60.17254854267846
ETHUSDT,atr_breakout,2024-01-04 15:32:00+00:00,2024-01-05 01:18:00+00:00,long,2285.873,2255.618285714286,2255.618285714286,,-30.25471428571427,6.81223692857143,-37.0669512142857,stop_loss,0.25672714014693837,-9.516092379209653,378.84422134749775,-61.14845080122661
ETHUSDT,atr_breakout,2024-01-08 00:35:00+00:00,2024-01-08 06:25:00+00:00,short,2191.606,2220.202285714286,2220.202285714286,,-28.59628571428584,6.61771242857143,-35.21399814285727,stop_loss,0.2649604393610031,-9.33031641958901,369.5139049279087,-62.10530120830536
