timestamp,open,high,low,close,volume,imbalance_ratio
2023-05-31 21:00:00+00:00,1864.25,1865.42,1863.01,1863.81,1818.1499999999999,-9.488522230028511e-06
2023-05-31 21:15:00+00:00,1863.81,1864.0,1860.31,1861.09,1318.23,-8.737580942774837e-05
2023-05-31 21:30:00+00:00,1861.09,1863.7,1859.74,1863.29,1307.32,5.665478983353626e-05
2023-05-31 21:45:00+00:00,1863.29,1863.86,1862.15,1863.65,1008.4399999999999,-1.4152023365400212e-06
2023-05-31 22:00:00+00:00,1863.65,1865.07,1862.65,1864.61,2495.06,6.591787407476779e-05
2023-05-31 22:15:00+00:00,1864.61,1868.3,1864.6,1866.81,1901.6799999999998,7.356631445304798e-05
2023-05-31 22:30:00+00:00,1866.81,1868.0,1865.89,1866.86,1348.82,1.254840890520648e-05
2023-05-31 22:45:00+00:00,1866.86,1870.61,1866.84,1868.64,1549.8400000000001,2.5195872812427417e-05
2023-05-31 23:00:00+00:00,1868.64,1869.25,1867.17,1868.11,2588.32,1.3023050592739068e-05
2023-05-31 23:15:00+00:00,1868.11,1871.62,1867.71,1871.02,7530.71,7.709257615885516e-05
2023-05-31 23:30:00+00:00,1871.02,1879.25,1869.52,1874.27,10474.369999999999,8.145230956954317e-05
2023-05-31 23:45:00+00:00,1874.27,1875.71,1871.87,1872.79,5773.12,8.955467847541925e-06
2023-06-01 00:00:00+00:00,1872.79,1889.08,1872.27,1884.01,23795.33,0.0003835150393731602
2023-06-01 00:15:00+00:00,1884.01,1887.84,1883.22,1885.67,7144.57,7.828084419039758e-05
2023-06-01 00:30:00+00:00,1885.67,1887.79,1870.39,1873.81,11525.23,-0.0004251272784002948
2023-06-01 00:45:00+00:00,1873.81,1873.81,1867.21,1870.37,6869.61,-0.00017672746108787624
2023-06-01 01:00:00+00:00,1870.37,1878.86,1870.14,1876.73,6928.64,0.00030599617333432297
2023-06-01 01:15:00+00:00,1876.73,1878.75,1874.2,1877.23,3987.28,-1.1925397225929568e-05
2023-06-01 01:30:00+00:00,1877.23,1877.71,1873.26,1873.49,2847.24,-7.879732693651106e-05
2023-06-01 01:45:00+00:00,1873.49,1876.88,1871.15,1873.01,2823.22,-6.03864128465128e-05
2023-06-01 02:00:00+00:00,1873.01,1873.94,1869.77,1870.55,1823.77,-6.928190739407175e-05
2023-06-01 02:15:00+00:00,1870.55,1872.44,1869.54,1871.69,1399.56,4.780095500934813e-06
2023-06-01 02:30:00+00:00,1871.69,1874.27,1869.02,1869.82,2060.55,-3.653713049588312e-05
2023-06-01 02:45:00+00:00,1869.82,1870.35,1847.3,1851.19,41903.65,-0.0006749431003773948
2023-06-01 03:00:00+00:00,1851.19,1854.24,1837.59,1853.7,31272.7,5.048603850963333e-05
2023-06-01 03:15:00+00:00,1853.7,1857.16,1852.73,1852.73,4328.55,4.708501798970935e-05
2023-06-01 03:30:00+00:00,1852.73,1856.49,1852.52,1853.61,2427.7200000000003,-2.8864399197177908e-05
2023-06-01 03:45:00+00:00,1853.61,1855.1,1852.5,1854.43,2981.85,1.1761134144766409e-05
2023-06-01 04:00:00+00:00,1854.43,1855.36,1852.92,1853.48,1504.56,-2.094038365681937e-05
2023-06-01 04:15:00+00:00,1853.48,1853.87,1851.42,1852.17,1292.54,-4.93237390685067e-05
2023-06-01 04:30:00+00:00,1852.17,1855.36,1852.15,1855.35,1998.3899999999999,7.728843071596436e-05
2023-06-01 04:45:00+00:00,1855.35,1855.38,1853.4,1853.88,695.9,-1.8078598964455208e-05
2023-06-01 05:00:00+00:00,1853.88,1856.59,1852.58,1856.58,1286.54,8.735362045934593e-05
2023-06-01 05:15:00+00:00,1856.58,1857.24,1855.98,1856.65,980.03,1.6572542826890598e-05
2023-06-01 05:30:00+00:00,1856.65,1857.2,1855.16,1855.61,1853.65,-1.7118490793223043e-05
2023-06-01 05:45:00+00:00,1855.61,1856.37,1854.24,1854.59,1473.09,-4.6075817243727e-05
2023-06-01 06:00:00+00:00,1854.59,1855.48,1853.77,1854.61,3822.1000000000004,9.330265736356875e-06
2023-06-01 06:15:00+00:00,1854.61,1855.04,1851.72,1853.05,4340.83,-7.208300038715238e-05
2023-06-01 06:30:00+00:00,1853.05,1855.85,1853.04,1855.84,1254.91,0.0001009614549442781
2023-06-01 06:45:00+00:00,1855.84,1856.11,1853.9,1853.9,922.42,-5.047763289653816e-05
2023-06-01 07:00:00+00:00,1853.9,1854.2,1850.1,1851.66,3075.3199999999997,-0.0001085890492871966
2023-06-01 07:15:00+00:00,1851.66,1859.54,1850.78,1857.99,3255.19,0.00022565339717781793
2023-06-01 07:30:00+00:00,1857.99,1858.0,1854.71,1854.71,1605.34,-5.328667140765894e-05
2023-06-01 07:45:00+00:00,1854.71,1855.96,1852.59,1853.25,1864.1,-9.811260891661094e-05
2023-06-01 08:00:00+00:00,1853.25,1854.58,1851.15,1854.58,1484.58,3.094867830737629e-05
2023-06-01 08:15:00+00:00,1854.58,1856.8,1854.26,1856.65,1928.26,6.142987660882607e-05
2023-06-01 08:30:00+00:00,1856.65,1857.48,1855.68,1857.48,2039.3,2.8218457387486223e-05
2023-06-01 08:45:00+00:00,1857.48,1860.58,1857.47,1859.52,2847.65,0.00010043505222149262
2023-06-01 09:00:00+00:00,1859.52,1861.84,1859.34,1860.78,3296.1,4.231230714355817e-05
2023-06-01 09:15:00+00:00,1860.78,1863.0,1860.03,1863.0,2746.94,6.29845439774023e-05
2023-06-01 09:30:00+00:00,1863.0,1864.71,1861.58,1862.44,2846.91,-9.267518870645236e-06
2023-06-01 09:45:00+00:00,1862.44,1862.44,1860.92,1861.19,740.16,-2.566485465728709e-05
2023-06-01 10:00:00+00:00,1861.19,1861.64,1859.0,1859.35,1922.54,-7.125286045870547e-05
2023-06-01 10:15:00+00:00,1859.35,1862.47,1858.63,1860.8,3786.17,5.8740168330604355e-05
2023-06-01 10:30:00+00:00,1860.8,1861.76,1860.53,1861.7,1346.02,-6.031621606464508e-06
2023-06-01 10:45:00+00:00,1861.7,1861.83,1858.38,1858.54,1495.3,-5.838236182872002e-05
2023-06-01 11:00:00+00:00,1858.54,1859.63,1858.24,1859.51,2277.97,1.6974606616446865e-06
2023-06-01 11:15:00+00:00,1859.51,1860.09,1856.87,1857.6,895.47,-6.136356729908531e-05
2023-06-01 11:30:00+00:00,1857.6,1860.06,1857.6,1859.04,1003.11,5.407747449411896e-05
2023-06-01 11:45:00+00:00,1859.04,1860.86,1859.0,1860.37,1246.8400000000001,2.5788165953349222e-05
2023-06-01 12:00:00+00:00,1860.37,1860.37,1857.43,1858.22,1525.16,-7.009076231766529e-05
2023-06-01 12:15:00+00:00,1858.22,1861.0,1855.56,1859.17,4694.54,7.558529029284097e-05
2023-06-01 12:30:00+00:00,1859.17,1864.28,1858.93,1861.49,4502.43,2.143291498246584e-05
2023-06-01 12:45:00+00:00,1861.49,1865.57,1860.46,1863.85,5685.26,0.00010343876215461849
2023-06-01 13:00:00+00:00,1863.85,1866.16,1863.73,1864.65,2391.72,4.752849714792202e-05
2023-06-01 13:15:00+00:00,1864.65,1864.65,1861.31,1862.01,2848.31,-8.426253747438854e-05
2023-06-01 13:30:00+00:00,1862.01,1862.82,1859.33,1859.75,3726.8500000000004,-5.07121177222751e-05
2023-06-01 13:45:00+00:00,1859.75,1862.73,1858.52,1860.67,3149.71,2.37162859682006e-05
2023-06-01 14:00:00+00:00,1860.67,1865.32,1860.67,1862.78,4704.900000000001,2.5946552714010026e-05
2023-06-01 14:15:00+00:00,1862.78,1862.78,1855.05,1858.13,6467.44,-0.00016970640711984098
2023-06-01 14:30:00+00:00,1858.13,1859.13,1856.15,1859.13,2148.1,1.0804452125687497e-05
2023-06-01 14:45:00+00:00,1859.13,1861.16,1857.21,1859.76,2330.37,6.439005415832814e-05
2023-06-01 15:00:00+00:00,1859.76,1862.74,1857.5,1862.1,2515.92,4.8039936411503736e-05
2023-06-01 15:15:00+00:00,1862.1,1863.33,1860.68,1861.58,2222.62,3.518156348902853e-05
2023-06-01 15:30:00+00:00,1861.58,1863.56,1861.01,1861.75,1126.99,-1.306857955871704e-05
2023-06-01 15:45:00+00:00,1861.75,1862.72,1860.34,1862.71,1165.98,-1.620904708467945e-05
2023-06-01 16:00:00+00:00,1862.71,1865.32,1862.13,1864.0,2588.68,0.00010553406405928306
2023-06-01 16:15:00+00:00,1864.0,1865.93,1863.45,1863.75,2163.85,1.6322263178647495e-07
2023-06-01 16:30:00+00:00,1863.75,1864.89,1860.23,1860.9,3346.33,-0.00011785049725791829
2023-06-01 16:45:00+00:00,1860.9,1882.8,1860.24,1875.84,36354.909999999996,0.0005565407493094719
2023-06-01 17:00:00+00:00,1875.84,1879.71,1867.67,1872.78,16242.31,-0.00020597019121392393
2023-06-01 17:15:00+00:00,1872.78,1879.3,1871.77,1874.32,9036.39,0.00014385736181312468
2023-06-01 17:30:00+00:00,1874.32,1874.46,1870.15,1872.17,4886.96,-0.00010976714445252674
2023-06-01 17:45:00+00:00,1872.17,1873.57,1869.27,1869.82,2389.87,-5.6749793930141886e-05
2023-06-01 18:00:00+00:00,1869.82,1874.2,1869.51,1873.94,3619.57,0.00010361292434352197
2023-06-01 18:15:00+00:00,1873.94,1876.79,1873.26,1873.42,4082.4500000000003,1.535873001788613e-05
2023-06-01 18:30:00+00:00,1873.42,1873.42,1870.62,1870.63,1620.72,-9.9097481686786e-05
2023-06-01 18:45:00+00:00,1870.63,1873.4,1870.24,1873.03,2449.56,3.0311613085293472e-05
2023-06-01 19:00:00+00:00,1873.03,1874.82,1872.89,1873.7,1082.81,5.621919140288048e-05
2023-06-01 19:15:00+00:00,1873.7,1873.7,1869.1,1869.11,6380.78,-8.737392919523987e-05
2023-06-01 19:30:00+00:00,1869.11,1870.45,1856.0,1865.08,19657.8,-0.00020571650395414287
2023-06-01 19:45:00+00:00,1865.08,1868.57,1864.9,1868.24,2447.4500000000003,0.0001101379656529554
2023-06-01 20:00:00+00:00,1868.24,1872.56,1868.07,1869.99,5887.62,6.45156029104846e-05
2023-06-01 20:15:00+00:00,1869.99,1870.75,1867.34,1867.34,2166.05,-5.3490182262773766e-05
2023-06-01 20:30:00+00:00,1867.34,1869.88,1866.51,1867.0,3776.06,-2.330892654649252e-05
2023-06-01 20:45:00+00:00,1867.0,1868.22,1866.8,1868.06,793.31,1.691765349625795e-06
2023-06-01 21:00:00+00:00,1868.06,1873.31,1868.06,1870.48,7529.71,9.290925202766432e-05
2023-06-01 21:15:00+00:00,1870.48,1872.36,1870.01,1871.46,4022.4,3.836184671735813e-05
2023-06-01 21:30:00+00:00,1871.46,1871.51,1863.81,1866.06,5976.91,-0.00012130555138302629
2023-06-01 21:45:00+00:00,1866.06,1868.89,1866.06,1867.7,2193.6,-2.586817114050416e-05
2023-06-01 22:00:00+00:00,1867.7,1868.46,1865.32,1866.09,2272.3,-4.259933936599834e-05
2023-06-01 22:15:00+00:00,1866.09,1866.88,1865.22,1866.28,1860.25,-2.3119823615563384e-06
2023-06-01 22:30:00+00:00,1866.28,1866.29,1863.21,1864.91,3425.26,-5.449872895548073e-05
2023-06-01 22:45:00+00:00,1864.91,1868.0,1862.58,1866.32,2557.19,7.140273284338939e-05
2023-06-01 23:00:00+00:00,1866.32,1866.4,1863.13,1864.46,984.28,-9.275132997539866e-05
2023-06-01 23:15:00+00:00,1864.46,1865.12,1859.1,1859.45,1952.4099999999999,-9.575286973169843e-05
2023-06-01 23:30:00+00:00,1859.45,1860.6,1851.28,1860.23,10494.93,-7.427027356174854e-05
2023-06-01 23:45:00+00:00,1860.23,1861.49,1858.94,1860.6,2304.84,3.629062132911831e-05
2023-06-02 00:00:00+00:00,1860.6,1861.78,1859.28,1859.28,3339.76,2.3113191177580355e-05
2023-06-02 00:15:00+00:00,1859.28,1860.37,1855.5,1856.73,6130.79,-0.00013086195542396406
2023-06-02 00:30:00+00:00,1856.73,1863.72,1846.03,1861.53,19807.53,1.6440599774314468e-05
2023-06-02 00:45:00+00:00,1861.53,1863.81,1860.41,1863.8,2863.9700000000003,0.00020797610691541287
2023-06-02 01:00:00+00:00,1863.8,1864.16,1858.24,1859.72,2699.8,-0.00012844855444058733
2023-06-02 01:15:00+00:00,1859.72,1867.64,1859.21,1867.03,3477.9700000000003,0.00017872659486069196
2023-06-02 01:30:00+00:00,1867.03,1868.94,1865.74,1868.04,7113.31,9.74802589682428e-05
2023-06-02 01:45:00+00:00,1868.04,1869.0,1866.12,1866.99,2426.3500000000004,-5.2085307715961995e-06
2023-06-02 02:00:00+00:00,1866.99,1871.75,1866.99,1870.63,5243.92,0.00012035697768500182
2023-06-02 02:15:00+00:00,1870.63,1879.81,1870.63,1875.72,13874.67,0.0001581533317181109
2023-06-02 02:30:00+00:00,1875.72,1879.14,1875.44,1877.59,3118.02,0.0001003095295793336
2023-06-02 02:45:00+00:00,1877.59,1878.1,1875.35,1877.02,2762.84,-4.039325651279902e-05
2023-06-02 03:00:00+00:00,1877.02,1877.8,1875.03,1875.19,2313.57,-5.586486152070597e-05
2023-06-02 03:15:00+00:00,1875.19,1876.0,1874.35,1875.51,5036.2,4.3186020649471585e-06
2023-06-02 03:30:00+00:00,1875.51,1875.66,1874.59,1874.94,590.18,-2.176613594877957e-05
2023-06-02 03:45:00+00:00,1874.94,1878.52,1874.68,1878.01,2394.05,7.624139877593751e-05
2023-06-02 04:00:00+00:00,1878.01,1879.23,1876.08,1876.09,1826.12,-1.0173814909028235e-05
2023-06-02 04:15:00+00:00,1876.09,1889.98,1874.9,1882.5,15658.75,0.00019711242438068976
2023-06-02 04:30:00+00:00,1882.5,1888.26,1882.09,1885.76,5909.35,0.00012124721342079844
2023-06-02 04:45:00+00:00,1885.76,1887.66,1883.4,1885.58,2879.83,-8.042607077993046e-06
2023-06-02 05:00:00+00:00,1885.58,1888.38,1885.25,1886.19,5703.44,2.086917255244158e-05
2023-06-02 05:15:00+00:00,1886.19,1895.99,1886.18,1892.5,12584.61,0.00024966199125768415
2023-06-02 05:30:00+00:00,1892.5,1896.2,1891.28,1893.01,6653.57,4.002786735454668e-05
2023-06-02 05:45:00+00:00,1893.01,1893.61,1891.73,1892.2,3356.7,-6.343324330334782e-05
2023-06-02 06:00:00+00:00,1892.2,1892.21,1889.86,1890.54,3894.77,-7.89753392308075e-05
2023-06-02 06:15:00+00:00,1890.54,1891.95,1890.08,1890.86,2146.69,2.886946688669868e-05
2023-06-02 06:30:00+00:00,1890.86,1891.99,1888.9,1890.25,2457.3,-3.409800275905339e-05
2023-06-02 06:45:00+00:00,1890.25,1891.0,1888.44,1888.85,2020.69,-2.5076786949737202e-05
2023-06-02 07:00:00+00:00,1888.85,1889.53,1886.19,1886.99,4450.63,-5.988763543481429e-05
2023-06-02 07:15:00+00:00,1886.99,1888.41,1886.62,1887.69,1738.84,-1.894961151252878e-05
2023-06-02 07:30:00+00:00,1887.69,1888.4,1886.23,1886.24,623.58,-3.181269895655496e-05
2023-06-02 07:45:00+00:00,1886.24,1886.24,1884.61,1884.74,2038.96,-4.759804130253311e-05
2023-06-02 08:00:00+00:00,1884.74,1887.85,1884.74,1887.84,1559.53,9.383941458272267e-05
2023-06-02 08:15:00+00:00,1887.84,1888.89,1887.81,1888.0,2282.67,2.5974942782187238e-05
2023-06-02 08:30:00+00:00,1888.0,1889.99,1887.9,1889.08,2141.58,4.471982006021042e-05
2023-06-02 08:45:00+00:00,1889.08,1892.68,1889.07,1891.49,4401.39,7.011982983729062e-05
2023-06-02 09:00:00+00:00,1891.49,1893.39,1890.41,1893.38,2524.06,1.7450616418542685e-05
2023-06-02 09:15:00+00:00,1893.38,1893.39,1889.7,1890.33,2301.66,-6.18806910708789e-05
2023-06-02 09:30:00+00:00,1890.33,1890.4,1888.62,1888.99,831.1700000000001,-3.944986555694826e-05
2023-06-02 09:45:00+00:00,1888.99,1889.57,1888.15,1888.73,1139.0,-2.4519600400498565e-05
2023-06-02 10:00:00+00:00,1888.73,1888.96,1888.03,1888.86,1456.89,-3.4725899955729354e-06
2023-06-02 10:15:00+00:00,1888.86,1890.41,1888.83,1889.94,1314.77,5.503918331486597e-05
2023-06-02 10:30:00+00:00,1889.94,1890.0,1888.28,1888.96,1044.24,-3.955139597013296e-05
2023-06-02 10:45:00+00:00,1888.96,1891.11,1888.3,1891.11,1140.77,6.672189108929369e-05
2023-06-02 11:00:00+00:00,1891.11,1892.41,1891.1,1891.24,1824.72,1.8948134784761208e-05
2023-06-02 11:15:00+00:00,1891.24,1891.24,1890.07,1890.38,2534.79,-3.0326302506376e-05
2023-06-02 11:30:00+00:00,1890.38,1895.3,1890.37,1894.59,3373.09,0.00011839105838079721
2023-06-02 11:45:00+00:00,1894.59,1902.07,1892.5,1894.11,12578.18,-1.751476550918429e-05
2023-06-02 12:00:00+00:00,1894.11,1897.97,1892.09,1897.97,4191.78,0.00012995687407686224
2023-06-02 12:15:00+00:00,1897.97,1897.99,1892.11,1892.12,4308.83,-9.800506592954261e-05
2023-06-02 12:30:00+00:00,1892.12,1898.55,1875.91,1893.1,40999.24,-2.537552473218401e-05
2023-06-02 12:45:00+00:00,1893.1,1893.44,1885.0,1889.6,10215.039999999999,-0.00015065597735363238
2023-06-02 13:00:00+00:00,1889.6,1891.58,1887.59,1887.61,2018.36,-1.3155091222906076e-05
2023-06-02 13:15:00+00:00,1887.61,1890.0,1885.55,1888.83,2426.53,-4.462593433929587e-06
2023-06-02 13:30:00+00:00,1888.83,1892.92,1887.54,1888.51,4568.63,1.026001743372729e-05
2023-06-02 13:45:00+00:00,1888.51,1888.93,1875.2,1878.54,26627.06,-0.00033130884113173685
2023-06-02 14:00:00+00:00,1878.54,1883.92,1877.04,1882.63,7126.76,5.40045541717433e-05
2023-06-02 14:15:00+00:00,1882.63,1884.09,1880.15,1882.79,3110.65,4.698821277693826e-05
2023-06-02 14:30:00+00:00,1882.79,1885.66,1880.81,1884.25,3875.49,2.8932760419883105e-05
2023-06-02 14:45:00+00:00,1884.25,1886.75,1883.33,1884.16,3960.94,5.6004650007150475e-05
2023-06-02 15:00:00+00:00,1884.16,1888.5,1884.16,1887.0,4036.3999999999996,7.730553601056919e-05
2023-06-02 15:15:00+00:00,1887.0,1887.84,1885.53,1886.88,3173.11,-1.6214390051711955e-05
2023-06-02 15:30:00+00:00,1886.88,1889.93,1885.8,1886.95,6101.08,2.6831856398523702e-05
2023-06-02 15:45:00+00:00,1886.95,1891.74,1885.68,1891.16,7002.36,0.00010385042128852856
2023-06-02 16:00:00+00:00,1891.16,1893.47,1888.7,1888.71,6571.34,-4.354768463788461e-05
2023-06-02 16:15:00+00:00,1888.71,1889.82,1887.45,1888.16,4597.39,-4.0607376327929207e-05
2023-06-02 16:30:00+00:00,1888.16,1891.5,1888.15,1890.96,4582.849999999999,7.364463051597574e-05
2023-06-02 16:45:00+00:00,1890.96,1892.02,1886.49,1888.21,4100.52,-7.534118827372201e-05
2023-06-02 17:00:00+00:00,1888.21,1889.65,1886.14,1889.64,1526.51,4.970767369259649e-05
2023-06-02 17:15:00+00:00,1889.64,1892.06,1889.26,1891.05,4429.72,4.5752506903876647e-05
2023-06-02 17:30:00+00:00,1891.05,1891.96,1889.95,1891.07,979.6500000000001,9.841033425425843e-06
2023-06-02 17:45:00+00:00,1891.07,1893.38,1890.9,1892.7,2943.23,4.4873878230918966e-05
2023-06-02 18:00:00+00:00,1892.7,1896.07,1890.0,1891.84,4461.92,2.0905031415645737e-06
2023-06-02 18:15:00+00:00,1891.84,1892.13,1889.82,1890.75,6068.95,-4.879848650098848e-05
2023-06-02 18:30:00+00:00,1890.75,1896.04,1889.93,1896.04,4776.67,0.00015262573688377273
2023-06-02 18:45:00+00:00,1896.04,1910.7,1896.03,1908.89,33961.65,0.0003807125039497312
2023-06-02 19:00:00+00:00,1908.89,1909.99,1904.6,1905.05,6143.849999999999,-2.072376130608622e-05
2023-06-02 19:15:00+00:00,1905.05,1908.77,1905.05,1907.03,3846.51,6.418880967543987e-05
2023-06-02 19:30:00+00:00,1907.03,1909.82,1905.95,1908.1,7888.85,3.385312524862217e-05
2023-06-02 19:45:00+00:00,1908.1,1909.38,1906.61,1907.42,4004.72,-4.0935067022734625e-05
2023-06-02 20:00:00+00:00,1907.42,1909.89,1906.64,1908.58,3174.7000000000003,4.927672883880961e-05
2023-06-02 20:15:00+00:00,1908.58,1908.78,1905.84,1906.71,4883.85,-5.546281788838374e-05
2023-06-02 20:30:00+00:00,1906.71,1907.3,1904.03,1904.56,4826.15,-9.204323471010957e-05
2023-06-02 20:45:00+00:00,1904.56,1905.48,1903.87,1903.87,1906.7,8.376213653887313e-06
2023-06-02 21:00:00+00:00,1903.87,1904.95,1901.46,1902.75,4234.89,-8.423718187881028e-05
2023-06-02 21:15:00+00:00,1902.75,1905.0,1902.74,1903.13,3302.91,5.0708703784301e-05
2023-06-02 21:30:00+00:00,1903.13,1903.2,1902.01,1902.6,1077.85,-3.721384647268189e-05
2023-06-02 21:45:00+00:00,1902.6,1905.0,1902.6,1903.64,1753.53,4.7822610527661396e-05
2023-06-02 22:00:00+00:00,1903.64,1905.28,1903.24,1904.68,1805.39,3.0226507187132003e-05
2023-06-02 22:15:00+00:00,1904.68,1905.3,1904.13,1904.94,1176.6,-6.1130955427945195e-06
2023-06-02 22:30:00+00:00,1904.94,1907.25,1903.85,1907.2,2379.71,7.061580168943892e-05
2023-06-02 22:45:00+00:00,1907.2,1907.26,1905.0,1905.32,1503.54,-5.0660979417600596e-05
2023-06-02 23:00:00+00:00,1905.32,1906.18,1905.32,1905.53,1181.74,1.7203650063655565e-05
2023-06-02 23:15:00+00:00,1905.53,1905.54,1904.0,1904.26,1764.96,-5.377202240264611e-05
2023-06-02 23:30:00+00:00,1904.26,1905.74,1903.18,1905.73,1250.37,3.155380909753762e-05
2023-06-02 23:45:00+00:00,1905.73,1906.0,1905.37,1905.76,267.6,1.3569355560719917e-05
2023-06-03 00:00:00+00:00,1905.76,1906.11,1904.52,1905.93,1743.19,-1.276778360049343e-06
2023-06-03 00:15:00+00:00,1905.93,1906.79,1905.06,1906.65,1211.23,3.9079202514893835e-05
2023-06-03 00:30:00+00:00,1906.65,1906.65,1902.56,1903.49,2807.98,-6.578859324033056e-05
2023-06-03 00:45:00+00:00,1903.49,1904.33,1901.05,1902.49,1919.74,-7.576953555463258e-05
2023-06-03 01:00:00+00:00,1902.49,1904.29,1901.49,1904.08,2408.2799999999997,5.167631318432807e-05
2023-06-03 01:15:00+00:00,1904.08,1904.38,1900.59,1901.78,2755.96,-6.413562080180389e-05
2023-06-03 01:30:00+00:00,1901.78,1901.92,1895.89,1898.76,4317.0,-0.00012763558215583642
2023-06-03 01:45:00+00:00,1898.76,1900.47,1897.14,1899.1,1798.43,3.2259090032395294e-05
2023-06-03 02:00:00+00:00,1899.1,1900.59,1898.79,1900.59,1227.8600000000001,3.5642284465454713e-05
2023-06-03 02:15:00+00:00,1900.59,1900.59,1899.33,1899.33,584.9200000000001,-3.747925900462853e-05
2023-06-03 02:30:00+00:00,1899.33,1899.74,1898.29,1898.57,354.0,-3.0478179724110735e-05
2023-06-03 02:45:00+00:00,1898.57,1898.81,1898.2,1898.35,523.23,2.5248193787558144e-06
2023-06-03 03:00:00+00:00,1898.35,1900.74,1898.09,1900.51,2402.98,5.688591148913549e-05
2023-06-03 03:15:00+00:00,1900.51,1900.52,1898.18,1898.4,449.81,-5.301102748933698e-05
2023-06-03 03:30:00+00:00,1898.4,1899.39,1898.39,1899.15,257.05,1.3757550629861425e-05
2023-06-03 03:45:00+00:00,1899.15,1899.15,1898.62,1899.0,258.71,-6.393628897189643e-06
2023-06-03 04:00:00+00:00,1899.0,1899.47,1897.39,1898.05,805.83,-3.3732022768311645e-05
2023-06-03 04:15:00+00:00,1898.05,1898.73,1896.8,1898.47,693.3,4.120963627099712e-06
2023-06-03 04:30:00+00:00,1898.47,1900.16,1898.03,1900.15,855.5,5.763353323910325e-05
2023-06-03 04:45:00+00:00,1900.15,1900.88,1899.15,1900.52,816.74,1.8795316372557264e-05
2023-06-03 05:00:00+00:00,1900.52,1901.66,1900.51,1901.22,1976.21,2.194588196204784e-05
2023-06-03 05:15:00+00:00,1901.22,1901.41,1900.29,1900.3,726.6,-6.946524897890603e-06
2023-06-03 05:30:00+00:00,1900.3,1900.3,1900.05,1900.05,264.4,-2.371518887513841e-05
2023-06-03 05:45:00+00:00,1900.05,1900.66,1899.03,1899.87,666.05,-1.3565871723152819e-06
2023-06-03 06:00:00+00:00,1899.87,1903.03,1899.86,1902.35,1001.28,8.778419484410421e-05
2023-06-03 06:15:00+00:00,1902.35,1904.96,1902.33,1902.85,1969.29,1.4398592687464294e-05
