symbol,strategy_id,entry_time,exit_time,direction,entry_price,exit_price,stop_level,tp_level,raw_pnl,fees,net_pnl,exit_reason
ETHUSDT,atr_breakout,2025-07-13 12:50:00+00:00,2025-07-13 13:00:00+00:00,long,2990.5954,2989.3,2960.7106285714285,,-1.2953999999999724,8.37185356,-9.667253559999972,end_of_day
ETHUSDT,atr_breakout,2025-07-14 03:42:00+00:00,2025-07-14 13:00:00+00:00,long,3034.9159,3050.24,3004.1703428571427,,15.324099999999817,8.519218259999999,6.804881739999818,end_of_day
ETHUSDT,atr_breakout,2025-07-16 14:30:00+00:00,2025-07-17 13:00:00+00:00,long,3221.3238,3425.91,3186.698114285714,,204.5862000000002,9.30612732,195.2800726800002,end_of_day
ETHUSDT,atr_breakout,2025-07-20 03:25:00+00:00,2025-07-20 13:00:00+00:00,long,3631.9119,3743.98,3588.7569142857137,,112.0681000000004,10.32624866,101.7418513400004,end_of_day
ETHUSDT,atr_breakout,2025-07-20 16:50:00+00:00,2025-07-20 17:03:00+00:00,long,3823.315,3776.301428571429,3776.301428571429,,-47.0135714285716,10.639463,-57.6530344285716,stop_loss
ETHUSDT,atr_breakout,2025-07-27 10:48:00+00:00,2025-07-27 13:00:00+00:00,long,3826.1529,3826.21,3774.702057142857,,0.0570999999999912,10.71330806,-10.656208060000008,end_of_day
ETHUSDT,atr_breakout,2025-07-28 05:10:00+00:00,2025-07-28 11:33:00+00:00,long,3911.3991,3859.158228571429,3859.158228571429,,-52.24087142857161,10.87878026,-63.11965168857161,stop_loss
ETHUSDT,atr_breakout,2025-07-28 14:25:00+00:00,2025-07-29 07:06:00+00:00,short,3786.728,3839.0697142857134,3839.0697142857134,,-52.34171428571426,10.6761168,-63.01783108571426,stop_loss
ETHUSDT,atr_breakout,2025-07-29 15:03:00+00:00,2025-07-30 02:41:00+00:00,short,3766.6729,3819.426342857143,3819.426342857143,,-52.753442857143,10.62053894,-63.373981797143,stop_loss
ETHUSDT,atr_breakout,2025-07-30 19:05:00+00:00,2025-07-30 19:42:00+00:00,short,3688.4648,3740.183257142857,3740.183257142857,,-51.718457142857005,10.40010728,-62.118564422857006,stop_loss
ETHUSDT,atr_breakout,2025-07-31 18:09:00+00:00,2025-08-01 13:00:00+00:00,short,3753.6111,3662.38,3803.2085142857145,,91.23109999999996,10.38238754,80.84871245999997,end_of_day
ETHUSDT,atr_breakout,2025-08-02 17:49:00+00:00,2025-08-03 10:47:00+00:00,short,3427.8289,3477.161485714286,3477.161485714286,,-49.33258571428587,9.66698654,-58.999572254285866,stop_loss
ETHUSDT,atr_breakout,2025-08-04 02:52:00+00:00,2025-08-04 13:00:00+00:00,long,3565.0532,3577.18,3517.2236,,12.126800000000005,9.99912648,2.127673520000004,end_of_day
ETHUSDT,atr_breakout,2025-08-04 14:03:00+00:00,2025-08-05 07:38:00+00:00,long,3645.1937,3598.044742857144,3598.044742857144,,-47.14895714285694,10.140533820000002,-57.28949096285695,stop_loss
ETHUSDT,atr_breakout,2025-08-06 15:54:00+00:00,2025-08-07 13:00:00+00:00,long,3656.3426,3846.73,3610.8533714285713,,190.38740000000007,10.50430164,179.88309836000008,end_of_day
ETHUSDT,atr_breakout,2025-08-07 22:55:00+00:00,2025-08-08 01:58:00+00:00,long,3925.1862,3877.521885714286,3877.521885714286,,-47.66431428571423,10.92379132,-58.58810560571423,stop_loss
ETHUSDT,atr_breakout,2025-08-09 20:09:00+00:00,2025-08-10 03:11:00+00:00,long,4276.5623,4225.836114285714,4225.836114285714,,-50.72618571428575,11.90335778,-62.62954349428575,stop_loss
ETHUSDT,atr_breakout,2025-08-17 18:55:00+00:00,2025-08-17 22:20:00+00:00,short,4441.6877,4502.052457142857,4502.052457142857,,-60.36475714285734,12.52123622,-72.88599336285733,stop_loss
ETHUSDT,atr_breakout,2025-08-24 17:14:00+00:00,2025-08-24 19:37:00+00:00,long,4868.546899999999,4797.395485714285,4797.395485714285,,-71.15141428571405,13.53231934,-84.68373362571405,stop_loss
