symbol,strategy_id,entry_time,exit_time,direction,entry_price,exit_price,stop_level,tp_level,raw_pnl,fees,net_pnl,exit_reason,position_size,portfolio_pnl,equity,drawdown
ETHUSDT,atr_breakout,2025-06-01 15:28:00+00:00,2025-06-01 18:43:00+00:00,long,2518.8262,2496.6976,2496.6976,,-22.12860000000001,7.02173332,-29.150333320000005,stop_loss,0.9038077420171179,-26.34629693699556,973.6537030630044,0.0
ETHUSDT,atr_breakout,2025-06-02 14:25:00+00:00,2025-06-03 13:00:00+00:00,long,2530.2675,2612.03,2509.63,,81.76250000000027,7.1992165,74.56328350000027,end_of_day,0.9435771804365966,70.35621280902485,1044.0099158720293,0.0
ETHUSDT,atr_breakout,2025-06-03 14:55:00+00:00,2025-06-03 15:33:00+00:00,long,2653.8632,2625.9669333333336,2625.9669333333336,,-27.896266666666637,7.391762186666667,-35.2880288533333,stop_loss,0.7484943618778481,-26.4128906385028,1017.5970252335264,-2.5299463383392276
ETHUSDT,atr_breakout,2025-06-04 15:17:00+00:00,2025-06-04 17:33:00+00:00,long,2658.3832,2632.2636,2632.2636,,-26.11959999999999,7.40690552,-33.52650551999999,stop_loss,0.7791827020578622,-26.123273161631428,991.4737520718951,-5.032151802528846
ETHUSDT,atr_breakout,2025-06-09 19:30:00+00:00,2025-06-10 13:00:00+00:00,long,2589.3276666666666,2764.28,2561.509111111111,,174.95233333333363,7.495050733333334,167.4572826000003,end_of_day,0.7128146895275373,119.36601090564429,1110.8397629775393,0.0
ETHUSDT,atr_breakout,2025-06-16 05:26:00+00:00,2025-06-16 13:00:00+00:00,long,2583.4784,2615.37,2546.850342857143,,31.89159999999993,7.278387759999999,24.613212239999925,end_of_day,0.6065512886173764,14.929175601184935,1125.7689385787244,0.0
ETHUSDT,atr_breakout,2025-06-16 20:45:00+00:00,2025-06-16 22:33:00+00:00,long,2675.3855000000003,2637.391142857143,2637.391142857143,,-37.9943571428571,7.4378873,-45.4322444428571,stop_loss,0.5925979662431886,-26.923055658700523,1098.8458829200238,-2.3915258927547582
ETHUSDT,atr_breakout,2025-06-17 15:30:00+00:00,2025-06-17 19:18:00+00:00,short,2485.2929,2523.170628571429,2523.170628571429,,-37.87772857142864,7.01184894,-44.88957751142864,stop_loss,0.5802068520808165,-26.045240459143823,1072.80064246088,-4.705077063568345
ETHUSDT,atr_breakout,2025-06-20 14:54:00+00:00,2025-06-21 13:00:00+00:00,short,2493.8656,2435.94,2528.9187999999995,,57.92559999999958,6.90172784,51.02387215999958,end_of_day,0.6120985487549775,31.23163810099524,1104.0322805618753,-1.9308276567207023
ETHUSDT,atr_breakout,2025-06-21 21:24:00+00:00,2025-06-22 13:00:00+00:00,short,2374.3445,2279.81,2411.614571428572,,94.5345000000002,6.515816300000001,88.01868370000021,end_of_day,0.5924497798067009,52.14664977694078,1156.178930338816,0.0
ETHUSDT,atr_breakout,2025-06-26 02:53:00+00:00,2025-06-26 10:03:00+00:00,long,2493.0827,2452.613885714285,2452.613885714285,,-40.468814285714416,6.92397522,-47.39278950571442,stop_loss,0.5713925405256742,-27.079886398268673,1129.0990439405473,-2.342188193165994
ETHUSDT,atr_breakout,2025-06-29 22:49:00+00:00,2025-06-30 06:47:00+00:00,long,2508.9692,2474.655885714286,2474.655885714286,,-34.313314285714114,6.97707512,-41.29038940571412,stop_loss,0.6581113293451997,-27.17367306097547,1101.9253708795718,-4.6924881638645
ETHUSDT,atr_breakout,2025-06-30 19:26:00+00:00,2025-07-01 00:30:00+00:00,long,2513.1681,2479.455942857143,2479.455942857143,,-33.712157142856995,6.989673659999999,-40.701830802857,stop_loss,0.6537258154143661,-26.60783753045526,1075.3175333491165,-6.99384799946174
ETHUSDT,atr_breakout,2025-07-01 23:11:00+00:00,2025-07-02 02:04:00+00:00,short,2383.6964,2416.1614857142854,2416.1614857142854,,-32.46508571428558,6.71980104,-39.18488675428558,stop_loss,0.6624455224376294,-25.957852777602056,1049.3596805715144,-9.23898948201714
ETHUSDT,atr_breakout,2025-07-02 15:11:00+00:00,2025-07-03 13:00:00+00:00,long,2489.3238,2589.31,2457.353828571428,,99.98620000000028,7.110087319999999,92.87611268000028,end_of_day,0.6564658231966293,60.96999376577928,1110.3296743372937,-3.965584806850459
ETHUSDT,atr_breakout,2025-07-04 16:02:00+00:00,2025-07-05 06:28:00+00:00,short,2491.461,2525.768,2525.768,,-34.30699999999979,7.024120600000001,-41.33112059999979,stop_loss,0.6472904505420385,-26.753239674581195,1083.5764346627125,-6.2795207360185525
ETHUSDT,atr_breakout,2025-07-06 13:53:00+00:00,2025-07-06 18:23:00+00:00,long,2565.6525,2536.9457142857145,2536.9457142857145,,-28.706785714285616,7.1436375000000005,-35.85042321428561,stop_loss,0.7549270374241046,-27.064453787560982,1056.5119808751515,-8.620374134863123
ETHUSDT,atr_breakout,2025-07-08 17:52:00+00:00,2025-07-08 21:00:00+00:00,long,2620.5853,2596.860114285714,2596.860114285714,,-23.725185714285544,7.304423580000001,-31.029609294285542,stop_loss,0.8906248352264557,-27.63574066486436,1028.8762402102873,-11.010639165619706
ETHUSDT,atr_breakout,2025-07-09 18:08:00+00:00,2025-07-10 13:00:00+00:00,long,2698.5653,2779.33,2674.227257142857,,80.76469999999972,7.66905342,73.09564657999972,end_of_day,0.8454880667681257,61.80149691609012,1090.6777371263775,-5.665316283980671
ETHUSDT,atr_breakout,2025-07-10 17:07:00+00:00,2025-07-11 13:00:00+00:00,long,2818.6013,2989.03,2793.0895428571425,,170.4287000000004,8.13068382,162.2980161800004,end_of_day,0.8550392911150321,138.77118070392353,1229.4489178303008,0.0
ETHUSDT,atr_breakout,2025-07-13 12:50:00+00:00,2025-07-13 13:00:00+00:00,long,2990.5954,2989.3,2960.7106285714285,,-1.2953999999999724,8.37185356,-9.667253559999972,end_of_day,0.8227929203131691,-7.954147788040257,1221.4947700422606,-0.6469685460439882
ETHUSDT,atr_breakout,2025-07-14 03:42:00+00:00,2025-07-14 13:00:00+00:00,long,3034.9159,3050.24,3004.1703428571427,,15.324099999999817,8.519218259999999,6.804881739999818,end_of_day,0.7945829469712737,5.4070429867600645,1226.9018130290208,-0.2071745124453906
ETHUSDT,atr_breakout,2025-07-16 14:30:00+00:00,2025-07-17 13:00:00+00:00,long,3221.3238,3425.91,3186.698114285714,,204.5862000000002,9.30612732,195.2800726800002,end_of_day,0.7086657131661158,138.38829197290326,1365.290105001924,0.0
ETHUSDT,atr_breakout,2025-07-20 03:25:00+00:00,2025-07-20 13:00:00+00:00,long,3631.9119,3743.98,3588.7569142857137,,112.0681000000004,10.32624866,101.7418513400004,end_of_day,0.6327380637041659,64.37594201454894,1429.666047016473,0.0
ETHUSDT,atr_breakout,2025-07-20 16:50:00+00:00,2025-07-20 17:03:00+00:00,long,3823.315,3776.301428571429,3776.301428571429,,-47.0135714285716,10.639463,-57.6530344285716,stop_loss,0.6081929126310257,-35.06416693112976,1394.601880085343,-2.452612412829152
ETHUSDT,atr_breakout,2025-07-27 10:48:00+00:00,2025-07-27 13:00:00+00:00,long,3826.1529,3826.21,3774.702057142857,,0.0570999999999912,10.71330806,-10.656208060000008,end_of_day,0.5421104116632476,-5.776841338175821,1388.8250387471674,-2.856681695318669
ETHUSDT,atr_breakout,2025-07-28 05:10:00+00:00,2025-07-28 11:33:00+00:00,long,3911.3991,3859.158228571429,3859.158228571429,,-52.24087142857161,10.87878026,-63.11965168857161,stop_loss,0.5317005634739861,-33.560754369095264,1355.264284378072,-5.204135804558533
ETHUSDT,atr_breakout,2025-07-28 14:25:00+00:00,2025-07-29 07:06:00+00:00,short,3786.728,3839.0697142857134,3839.0697142857134,,-52.34171428571426,10.6761168,-63.01783108571426,stop_loss,0.5178524635170348,-32.63393907323751,1322.6303453048345,-7.486762515974137
ETHUSDT,atr_breakout,2025-07-29 15:03:00+00:00,2025-07-30 02:41:00+00:00,short,3766.6729,3819.426342857143,3819.426342857143,,-52.753442857143,10.62053894,-63.373981797143,stop_loss,0.5014384933648915,-31.77815395089345,1290.8521913539412,-9.709530134832411
ETHUSDT,atr_breakout,2025-07-30 19:05:00+00:00,2025-07-30 19:42:00+00:00,short,3688.4648,3740.183257142857,3740.183257142857,,-51.718457142857005,10.40010728,-62.118564422857006,stop_loss,0.49918433869298995,-31.008614501981768,1259.8435768519594,-11.878471235916315
ETHUSDT,atr_breakout,2025-07-31 18:09:00+00:00,2025-08-01 13:00:00+00:00,short,3753.6111,3662.38,3803.2085142857145,,91.23109999999996,10.38238754,80.84871245999997,end_of_day,0.5080279264537517,41.07340374750939,1300.9169805994688,-9.005534312414193
ETHUSDT,atr_breakout,2025-08-02 17:49:00+00:00,2025-08-03 10:47:00+00:00,short,3427.8289,3477.161485714286,3477.161485714286,,-49.33258571428587,9.66698654,-58.999572254285866,stop_loss,0.5274067684730116,-31.116773743922863,1269.8002068555459,-11.182040763613731
