entry_time,entry_price,exit_time,exit_price,direction,size,stop_level,exit_reason,raw_pnl,fees,net_pnl,symbol,day,prev_close,prev_atr,upper_level,lower_level
2025-07-16 14:30:00+00:00,3218.6602857142857,2025-07-17 13:00:00+00:00,3425.91,long,1.0,3165.39,end_of_day,207.24971428571416,9.96685542857142,197.28285885714274,ETHUSDT,2025-07-16,3165.39,133.17571428571426,3218.6602857142857,3112.119714285714
2025-07-17 13:46:00+00:00,3368.780285714286,2025-07-17 14:33:00+00:00,3426.07,short,1.0,3426.07,stop_loss,-57.289714285714126,10.192275428571435,-67.48198971428556,ETHUSDT,2025-07-17,3426.07,143.22428571428568,3483.3597142857143,3368.780285714286
2025-07-18 14:32:00+00:00,3576.502,2025-07-19 13:00:00+00:00,3559.1,short,1.0,3639.6,end_of_day,17.402000000000044,10.703403,6.698597000000044,ETHUSDT,2025-07-18,3639.6,157.74499999999995,3702.698,3576.502
2025-07-20 03:25:00+00:00,3628.5922857142855,2025-07-20 13:00:00+00:00,3743.98,long,1.0,3562.2,end_of_day,115.38771428571454,11.058858428571426,104.32885585714311,ETHUSDT,2025-07-19,3562.2,165.98071428571424,3628.5922857142855,3495.807714285714
2025-07-20 16:50:00+00:00,3819.698571428571,2025-07-20 17:41:00+00:00,3747.37,long,1.0,3747.37,stop_loss,-72.3285714285712,11.35060285714286,-83.67917428571405,ETHUSDT,2025-07-20,3747.37,180.82142857142853,3819.698571428571,3675.0414285714287
2025-07-21 17:44:00+00:00,3738.2025714285714,2025-07-22 13:00:00+00:00,3704.73,short,1.0,3812.58,end_of_day,33.47257142857143,11.164398857142857,22.30817257142857,ETHUSDT,2025-07-21,3812.58,185.94357142857137,3886.9574285714284,3738.2025714285714
2025-07-23 17:08:00+00:00,3560.1240000000003,2025-07-24 00:22:00+00:00,3640.13,short,1.0,3640.13,stop_loss,-80.00599999999986,10.800381000000002,-90.80638099999986,ETHUSDT,2025-07-23,3640.13,200.01499999999996,3720.136,3560.1240000000003
2025-07-24 14:53:00+00:00,3722.072,2025-07-25 00:42:00+00:00,3643.1,long,1.0,3643.1,stop_loss,-78.97200000000021,11.047758000000002,-90.01975800000021,ETHUSDT,2025-07-24,3643.1,197.43,3722.072,3564.1279999999997
2025-07-25 14:57:00+00:00,3628.952285714286,2025-07-25 21:11:00+00:00,3705.57,short,1.0,3705.57,stop_loss,-76.6177142857141,11.001783428571429,-87.61949771428553,ETHUSDT,2025-07-25,3705.57,191.5442857142857,3782.1877142857143,3628.952285714286
2025-07-27 10:42:00+00:00,3822.195142857143,2025-07-27 13:00:00+00:00,3826.21,long,1.0,3743.04,end_of_day,4.014857142857181,11.472607714285715,-7.457750571428534,ETHUSDT,2025-07-26,3743.04,197.88785714285714,3822.195142857143,3663.884857142857
2025-07-28 02:33:00+00:00,3907.380571428572,2025-07-28 13:00:00+00:00,3869.47,long,1.0,3827.01,end_of_day,-37.910571428571984,11.66527585714286,-49.57584728571484,ETHUSDT,2025-07-27,3827.01,200.92642857142854,3907.380571428572,3746.6394285714287
2025-07-28 14:25:00+00:00,3790.7542857142857,2025-07-29 07:40:00+00:00,3871.28,short,1.0,3871.28,stop_loss,-80.52571428571446,11.493051428571434,-92.01876571428589,ETHUSDT,2025-07-28,3871.28,201.31428571428572,3951.8057142857147,3790.7542857142857
2025-07-29 14:54:00+00:00,3770.730857142857,2025-07-30 13:00:00+00:00,3773.83,short,1.0,3851.89,end_of_day,-3.0991428571428514,11.316841285714284,-14.415984142857136,ETHUSDT,2025-07-29,3851.89,202.89785714285713,3933.0491428571427,3770.730857142857
2025-07-30 19:05:00+00:00,3692.443142857143,2025-07-30 20:02:00+00:00,3772.01,short,1.0,3772.01,stop_loss,-79.56685714285732,11.196679714285722,-90.76353685714304,ETHUSDT,2025-07-30,3772.01,198.91714285714284,3851.5768571428575,3692.443142857143
2025-07-31 18:09:00+00:00,3757.4262857142858,2025-08-01 13:00:00+00:00,3662.38,short,1.0,3833.73,end_of_day,95.04628571428566,11.12970942857143,83.91657628571423,ETHUSDT,2025-07-31,3833.73,190.75928571428568,3910.0337142857143,3757.4262857142858
2025-08-01 13:51:00+00:00,3586.7520000000004,2025-08-02 13:00:00+00:00,3509.3,short,1.0,3661.3,end_of_day,77.45200000000023,10.644078000000007,66.80792200000022,ETHUSDT,2025-08-01,3661.3,186.36999999999998,3735.848,3586.7520000000004
2025-08-02 16:34:00+00:00,3431.6237142857144,2025-08-03 11:12:00+00:00,3507.52,short,1.0,3507.52,stop_loss,-75.89628571428557,10.408715571428573,-86.30500128571414,ETHUSDT,2025-08-02,3507.52,189.7407142857143,3583.4162857142856,3431.6237142857144
2025-08-04 02:52:00+00:00,3561.374,2025-08-04 13:00:00+00:00,3577.18,long,1.0,3487.79,end_of_day,15.80600000000004,10.707831,5.0981690000000395,ETHUSDT,2025-08-03,3487.79,183.96,3561.374,3414.206
2025-08-04 14:03:00+00:00,3641.5668571428573,2025-08-05 13:00:00+00:00,3628.05,long,1.0,3569.03,end_of_day,-13.516857142857134,10.904425285714286,-24.42128242857142,ETHUSDT,2025-08-04,3569.03,181.34214285714287,3641.5668571428573,3496.493142857143
2025-08-05 14:50:00+00:00,3556.0894285714285,2025-08-06 05:16:00+00:00,3626.66,short,1.0,3626.66,stop_loss,-70.57057142857138,10.774124142857147,-81.34469557142853,ETHUSDT,2025-08-05,3626.66,176.4264285714286,3697.2305714285712,3556.0894285714285
2025-08-06 15:53:00+00:00,3652.843428571429,2025-08-07 13:00:00+00:00,3846.73,long,1.0,3582.86,end_of_day,193.8865714285712,11.249360142857142,182.63721128571405,ETHUSDT,2025-08-06,3582.86,174.95857142857145,3652.843428571429,3512.8765714285714
2025-08-07 22:53:00+00:00,3921.519714285714,2025-08-08 13:00:00+00:00,3892.37,long,1.0,3848.19,end_of_day,-29.149714285714253,11.720834571428568,-40.87054885714282,ETHUSDT,2025-08-07,3848.19,183.3242857142857,3921.519714285714,3774.860285714286
2025-08-08 13:46:00+00:00,3963.441714285714,2025-08-09 13:00:00+00:00,4193.29,long,1.0,3890.39,end_of_day,229.8482857142858,12.235097571428582,217.6131881428572,ETHUSDT,2025-08-08,3890.39,182.62928571428571,3963.441714285714,3817.3382857142856
2025-08-09 20:09:00+00:00,4272.660285714285,2025-08-10 07:37:00+00:00,4194.62,long,1.0,4194.62,stop_loss,-78.04028571428535,12.700920428571422,-90.74120614285677,ETHUSDT,2025-08-09,4194.62,195.10071428571428,4272.660285714285,4116.5797142857145
2025-08-11 00:31:00+00:00,4279.366571428572,2025-08-11 11:28:00+00:00,4200.0,long,1.0,4200.0,stop_loss,-79.36657142857166,12.719049857142863,-92.08562128571452,ETHUSDT,2025-08-10,4200.0,198.4164285714286,4279.366571428572,4120.633428571428
2025-08-11 13:42:00+00:00,4263.205142857143,2025-08-12 13:00:00+00:00,4399.66,long,1.0,4182.780000000001,end_of_day,136.45485714285678,12.994297714285722,123.46055942857106,ETHUSDT,2025-08-11,4182.78,201.06285714285715,4263.205142857143,4102.354857142856
2025-08-12 17:10:00+00:00,4488.2691428571425,2025-08-13 13:00:00+00:00,4682.28,long,1.0,4405.0,end_of_day,194.01085714285728,13.755823714285725,180.25503342857155,ETHUSDT,2025-08-12,4405.0,208.17285714285714,4488.2691428571425,4321.7308571428575
2025-08-13 21:20:00+00:00,4774.504857142857,2025-08-14 10:43:00+00:00,4685.2,long,1.0,4685.2,stop_loss,-89.30485714285714,14.189557285714287,-103.49441442857143,ETHUSDT,2025-08-13,4685.2,223.2621428571429,4774.504857142857,4595.895142857143
2025-08-14 13:05:00+00:00,4478.721714285714,2025-08-14 13:12:00+00:00,4570.14,short,1.0,4570.14,stop_loss,-91.41828571428596,13.573292571428567,-104.99157828571452,ETHUSDT,2025-08-14,4570.14,228.54571428571435,4661.558285714286,4478.721714285714
2025-08-15 13:54:00+00:00,4535.573714285714,2025-08-16 13:00:00+00:00,4407.86,short,1.0,4627.04,end_of_day,127.71371428571456,13.415150571428569,114.29856371428599,ETHUSDT,2025-08-15,4627.04,228.66571428571433,4718.506285714286,4535.573714285714
2025-08-17 08:51:00+00:00,4500.551428571429,2025-08-17 13:00:00+00:00,4541.58,long,1.0,4408.46,end_of_day,41.02857142857101,13.563197142857142,27.46537428571387,ETHUSDT,2025-08-16,4408.46,230.22857142857146,4500.551428571429,4316.368571428571
2025-08-17 18:55:00+00:00,4446.331142857142,2025-08-18 13:00:00+00:00,4338.58,short,1.0,4539.2,end_of_day,107.75114285714244,13.17736671428571,94.57377614285673,ETHUSDT,2025-08-17,4539.2,232.1721428571429,4632.068857142857,4446.331142857142
2025-08-19 03:37:00+00:00,4241.9391428571425,2025-08-19 13:00:00+00:00,4303.34,short,1.0,4341.0,end_of_day,-61.4008571428576,12.81791871428571,-74.21877585714331,ETHUSDT,2025-08-18,4341.0,247.65214285714288,4440.0608571428575,4241.9391428571425
2025-08-19 14:30:00+00:00,4204.384857142857,2025-08-20 13:00:00+00:00,4200.12,short,1.0,4303.99,end_of_day,4.264857142857181,12.606757285714284,-8.341900142857103,ETHUSDT,2025-08-19,4303.99,249.01285714285717,4403.5951428571425,4204.384857142857
2025-08-20 16:17:00+00:00,4307.650571428571,2025-08-21 13:00:00+00:00,4243.41,long,1.0,4203.43,end_of_day,-64.24057142857146,12.826590857142861,-77.06716228571432,ETHUSDT,2025-08-20,4203.43,260.55142857142863,4307.650571428571,4099.209428571429
2025-08-22 08:30:00+00:00,4352.108285714286,2025-08-22 12:08:00+00:00,4247.97,long,1.0,4247.97,stop_loss,-104.1382857142853,12.900117428571434,-117.03840314285674,ETHUSDT,2025-08-21,4247.97,260.34571428571434,4352.108285714286,4143.831714285715
2025-08-22 14:00:00+00:00,4346.224,2025-08-23 13:00:00+00:00,4709.19,long,1.0,4243.27,end_of_day,362.96599999999944,13.583121000000006,349.38287899999943,ETHUSDT,2025-08-22,4243.27,257.3850000000001,4346.224,4140.316000000001
2025-08-24 17:13:00+00:00,4863.073714285714,2025-08-24 19:37:00+00:00,4753.61,long,1.0,4753.61,stop_loss,-109.46371428571456,14.425025571428577,-123.88873985714314,ETHUSDT,2025-08-24,4753.61,273.65928571428583,4863.073714285714,4644.146285714285
2025-08-25 19:16:00+00:00,4528.121142857143,2025-08-26 13:00:00+00:00,4483.72,short,1.0,4644.76,end_of_day,44.401142857142986,13.517761714285715,30.88338114285727,ETHUSDT,2025-08-25,4644.76,291.59714285714296,4761.398857142857,4528.121142857143
2025-08-26 23:07:00+00:00,4613.719142857143,2025-08-27 13:00:00+00:00,4609.54,long,1.0,4493.81,end_of_day,-4.179142857143233,13.834888714285714,-18.014031571428948,ETHUSDT,2025-08-26,4493.81,299.7728571428573,4613.719142857143,4373.900857142858
2025-08-27 22:04:00+00:00,4497.245142857143,2025-08-28 08:05:00+00:00,4612.51,short,1.0,4612.51,stop_loss,-115.26485714285718,13.664632714285716,-128.9294898571429,ETHUSDT,2025-08-27,4612.51,288.16214285714295,4727.774857142857,4497.245142857143
2025-08-28 15:49:00+00:00,4484.791142857142,2025-08-29 13:00:00+00:00,4402.9,short,1.0,4597.62,end_of_day,81.89114285714277,13.331536714285718,68.55960614285705,ETHUSDT,2025-08-28,4597.62,282.0721428571429,4710.448857142857,4484.791142857142
2025-08-29 14:05:00+00:00,4291.009142857143,2025-08-30 07:43:00+00:00,4405.1,short,1.0,4405.1,stop_loss,-114.0908571428572,13.044163714285716,-127.13502085714292,ETHUSDT,2025-08-29,4405.1,285.22714285714295,4519.190857142858,4291.009142857143
2025-08-31 03:54:00+00:00,4476.492857142857,2025-08-31 13:00:00+00:00,4492.41,long,1.0,4365.47,end_of_day,15.917142857142608,13.453354285714285,2.4637885714283225,ETHUSDT,2025-08-30,4365.47,277.55714285714294,4476.492857142857,4254.447142857143
2025-08-31 23:41:00+00:00,4376.985142857143,2025-09-01 08:02:00+00:00,4487.25,short,1.0,4487.25,stop_loss,-110.26485714285718,13.296352714285717,-123.5612098571429,ETHUSDT,2025-08-31,4487.25,275.66214285714295,4597.514857142857,4376.985142857143
2025-09-01 20:38:00+00:00,4296.866857142857,2025-09-02 06:35:00+00:00,4401.41,short,1.0,4401.41,stop_loss,-104.54314285714281,13.04741528571428,-117.59055814285709,ETHUSDT,2025-09-01,4401.41,261.3578571428573,4505.953142857143,4296.866857142857
2025-09-02 13:46:00+00:00,4379.672285714286,2025-09-02 18:45:00+00:00,4274.67,long,1.0,4274.67,stop_loss,-105.00228571428579,12.981513428571432,-117.98379914285722,ETHUSDT,2025-09-02,4274.67,262.5057142857144,4379.672285714286,4169.667714285714
2025-09-03 14:32:00+00:00,4454.378571428571,2025-09-04 13:00:00+00:00,4411.56,long,1.0,4353.32,end_of_day,-42.818571428570976,13.298907857142858,-56.117479285713834,ETHUSDT,2025-09-03,4353.32,252.64642857142866,4454.378571428571,4252.261428571428
2025-09-04 15:11:00+00:00,4317.173714285714,2025-09-05 07:50:00+00:00,4414.32,short,1.0,4414.32,stop_loss,-97.14628571428602,13.097240571428571,-110.2435262857146,ETHUSDT,2025-09-04,4414.32,242.86571428571435,4511.466285714286,4317.173714285714
2025-09-05 14:16:00+00:00,4370.267714285715,2025-09-06 13:00:00+00:00,4296.73,short,1.0,4469.76,end_of_day,73.53771428571508,13.00049657142857,60.53721771428651,ETHUSDT,2025-09-05,4469.76,248.73071428571433,4569.252285714286,4370.267714285715
2025-09-09 15:42:00+00:00,4275.208857142857,2025-09-10 12:22:00+00:00,4343.36,short,1.0,4343.36,stop_loss,-68.15114285714299,12.927853285714292,-81.07899614285728,ETHUSDT,2025-09-09,4343.36,170.37785714285727,4411.511142857143,4275.208857142857
2025-09-10 13:48:00+00:00,4435.414571428571,2025-09-10 16:25:00+00:00,4369.89,long,1.0,4369.89,stop_loss,-65.52457142857111,13.207956857142861,-78.73252828571397,ETHUSDT,2025-09-10,4369.89,163.81142857142868,4435.414571428571,4304.365428571429
2025-09-12 00:44:00+00:00,4490.020571428571,2025-09-12 13:00:00+00:00,4524.44,long,1.0,4424.82,end_of_day,34.4194285714284,13.521690857142858,20.89773771428554,ETHUSDT,2025-09-11,4424.82,163.00142857142873,4490.020571428571,4359.619428571428
2025-09-12 17:23:00+00:00,4587.242571428572,2025-09-13 13:00:00+00:00,4718.0,long,1.0,4525.42,end_of_day,130.75742857142814,13.957863857142854,116.79956471428528,ETHUSDT,2025-09-12,4525.42,154.55642857142877,4587.242571428572,4463.597428571428
2025-09-13 13:51:00+00:00,4653.763142857142,2025-09-14 13:00:00+00:00,4634.56,short,1.0,4718.49,end_of_day,19.203142857141756,13.932484714285712,5.270658142856044,ETHUSDT,2025-09-13,4718.49,161.817142857143,4783.216857142857,4653.763142857142
2025-09-15 08:02:00+00:00,4569.061428571428,2025-09-15 13:00:00+00:00,4514.14,short,1.0,4632.41,end_of_day,54.921428571427896,13.624802142857142,41.296626428570754,ETHUSDT,2025-09-14,4632.41,158.37142857142868,4695.7585714285715,4569.061428571428
2025-09-16 13:45:00+00:00,4437.597142857143,2025-09-16 17:16:00+00:00,4498.0,short,1.0,4498.0,stop_loss,-60.4028571428571,13.403395714285722,-73.80625285714282,ETHUSDT,2025-09-16,4498.0,151.00714285714295,4558.402857142857,4437.597142857143
2025-09-17 17:59:00+00:00,4439.518857142857,2025-09-17 18:00:00+00:00,4499.64,short,1.0,4499.64,stop_loss,-60.12114285714324,13.408738285714293,-73.52988114285753,ETHUSDT,2025-09-17,4499.64,150.30285714285725,4559.761142857144,4439.518857142857
2025-09-18 16:45:00+00:00,4631.193714285715,2025-09-19 03:30:00+00:00,4568.1,long,1.0,4568.1,stop_loss,-63.09371428571467,13.798940571428574,-76.89265485714324,ETHUSDT,2025-09-18,4568.1,157.73428571428582,4631.193714285715,4505.006285714286
2025-09-19 15:12:00+00:00,4456.219428571429,2025-09-20 13:00:00+00:00,4464.08,short,1.0,4516.37,end_of_day,-7.8605714285713475,13.380449142857145,-21.241020571428493,ETHUSDT,2025-09-19,4516.37,150.37642857142868,4576.520571428571,4456.219428571429
2025-09-22 00:32:00+00:00,4409.229714285714,2025-09-22 13:00:00+00:00,4187.58,short,1.0,4465.74,end_of_day,221.64971428571425,12.895214571428568,208.75449971428569,ETHUSDT,2025-09-21,4465.74,141.2757142857144,4522.250285714285,4409.229714285714
2025-09-22 19:36:00+00:00,4122.567142857143,2025-09-22 21:23:00+00:00,4190.01,short,1.0,4190.01,stop_loss,-67.44285714285706,12.468865714285712,-79.91172285714278,ETHUSDT,2025-09-22,4190.01,168.6071428571429,4257.452857142857,4122.567142857143
2025-09-24 04:04:00+00:00,4125.819714285714,2025-09-24 11:12:00+00:00,4193.52,short,1.0,4193.52,stop_loss,-67.70028571428611,12.479009571428577,-80.17929528571469,ETHUSDT,2025-09-23,4193.52,169.25071428571434,4261.220285714287,4125.819714285714
2025-09-25 01:23:00+00:00,4110.361142857143,2025-09-25 13:00:00+00:00,3976.0,short,1.0,4178.64,end_of_day,134.36114285714302,12.129541714285722,122.2316011428573,ETHUSDT,2025-09-24,4178.64,170.6971428571429,4246.918857142858,4110.361142857143
2025-09-25 17:14:00+00:00,3905.260285714286,2025-09-26 13:00:00+00:00,3933.6,short,1.0,3976.32,end_of_day,-28.339714285713853,11.758290428571428,-40.09800471428528,ETHUSDT,2025-09-25,3976.32,177.6492857142857,4047.3797142857143,3905.260285714286
2025-09-26 17:24:00+00:00,4006.986857142857,2025-09-27 13:00:00+00:00,4024.9,long,1.0,3935.35,end_of_day,17.913142857143157,12.047830285714287,5.86531257142887,ETHUSDT,2025-09-26,3935.35,179.0921428571428,4006.986857142857,3863.713142857143
2025-09-28 16:07:00+00:00,4043.399142857143,2025-09-29 13:00:00+00:00,4097.86,long,1.0,3975.88,end_of_day,54.46085714285664,12.211888714285713,42.248968428570926,ETHUSDT,2025-09-28,3975.88,168.79785714285714,4043.399142857143,3908.360857142857
2025-09-29 13:51:00+00:00,4163.095428571429,2025-09-30 13:00:00+00:00,4156.0,long,1.0,4095.6800000000003,end_of_day,-7.0954285714287835,12.478643142857145,-19.574071714285928,ETHUSDT,2025-09-29,4095.68,168.53857142857137,4163.095428571429,4028.2645714285713
